Old Family #,Family Name,Looked at?,Subproblem,Variation,Algo ID,Algorithm Description,Final Call,Exact Problem Statement?,Exact?,Time Complexity (Average),Average Case Distribution,Reference?,,Algorithm Name,Year,Paper/Reference Link,Constants,Derived?,Paper Reference for Constants,Time Complexity Improvement?,Transition Class,Time Complexity Class,Param: Time Class,Time Complexity (Worst Only),Parallel Algorithm Span/Depth,Span Encoding (T_1),Parallel Algorithm Span References,Parallel Algorithm Work,Work Encoding (T_inf),Parallel Algorithm Work References,Reference mentions work efficiency?,Parameter definitions,Preferred Parameter,Time Complexity Reference,Derived Time Complexity?,Computational Model,Model Encoding,Unit of Space,Space Complexity Class,Param: Space Class,Space Complexity (Auxiliary),Space Complexity Reference,Derived Space Complexity?,Space Complexity in Original Paper?,Interesting Space Complexity?,Randomized?,"Type of Randomized Algorithm (e.g. Las Vegas, Monte Carlo, Atlantic City)",Approximate?,Approximation Factor (if approximate algorithm),Heuristic-based?,Parallel?,"# of
Processors",# of Proc Encoding,Quantum?,GPU-based?,Other References,Problem Statement,Title,Authors,Notes,"Algorithm family
parameters",Description of Inputs,Ratios of input parameter sizes,Space n = 1000 value,Space n = 1000 rate,Space n = 10^6 value,Space n = 10^6 rate,Space n = 10^9 value,Space n = 10^9 rate,n = 1000 value,n = 1000 scale,n = 1000 Rate,n = 10^6 value,n = 10^6 scale,n = 10^6 Rate,n = 10^9 value,n = 10^9 scale,n = 10^9 Rate,Starting Complexity,Remarks,Papers for ratio evaluations,Domains
3,Matrix Chain Multiplication,1,MCOP,MCOP,,,,1,1,$O(\log^3 n)$,,,"[https://cse.hkust.edu.hk/mjg_lib/bibs/DPSu/DPSu.Files/00288295.pdf Bradford, Rawlins, Shannon (1) (1998)]","Bradford, Rawlins, Shannon (1)",1998,https://cse.hkust.edu.hk/mjg_lib/bibs/DPSu/DPSu.Files/00288295.pdf,,,,0,0,2.03,n: 2.03,$O(\log^3 n)$,$O(\log^3 n)$,3,https://cse.hkust.edu.hk/mjg_lib/bibs/DPSu/DPSu.Files/00288295.pdf,$O(n\log^2 n)$,12,,no,$n$: number of matrices,n,,,COMMON CRCW PRAM,132,words,3,n: 3,$O(n)$?,Derived: $n$ subtrees and each one has a $O(1)$ size trunk,1,0,,0,,0,,0,1,$n / \log n$,9,0,0,,"Matrix chain multiplication (or Matrix Chain Ordering Problem; MCOP) is an
 optimization problem that can be solved using dynamic programming.
 Given a sequence of matrices; the goal is to find the most efficient
 way to multiply these matrices.",,,,,,,,,,,,,99,Inf,,,,,,,,1,,,Combinatorics
3,Matrix Chain Multiplication,1,MCOP,MCOP,,,,1,1,O(log^2 n log log n),,,"[https://cse.hkust.edu.hk/mjg_lib/bibs/DPSu/DPSu.Files/00288295.pdf Bradford, Rawlins, Shannon (2) (1998)]","Bradford, Rawlins, Shannon (2)",1998,https://cse.hkust.edu.hk/mjg_lib/bibs/DPSu/DPSu.Files/00288295.pdf,,,,0,0,2.03,n: 2.03,O(log^2 n log log n),O(log^2 n log log n),2.1,https://cse.hkust.edu.hk/mjg_lib/bibs/DPSu/DPSu.Files/00288295.pdf,$O(n\log^2 n)$,12,,no,$n$: number of matrices,n,,,CRCW PRAM,130,words,3,n: 3,$O(n)$?,Derived: $n$ subtrees and each one has a $O(1)$ size trunk,1,0,,0,,0,,0,1,$n / \log \log n$,9.1,0,0,,"Matrix chain multiplication (or Matrix Chain Ordering Problem; MCOP) is an
 optimization problem that can be solved using dynamic programming.
 Given a sequence of matrices; the goal is to find the most efficient
 way to multiply these matrices.",,,,,,,,,,,,,99,Inf,,,,,,,,1,,,Combinatorics
3,Matrix Chain Multiplication,1,MCOP,MCOP,,,,1,1,O(log^2 n),,,"[https://cse.hkust.edu.hk/mjg_lib/bibs/DPSu/DPSu.Files/00288295.pdf Bradford, Rawlins, Shannon (3) (1998)]","Bradford, Rawlins, Shannon (3)",1998,https://cse.hkust.edu.hk/mjg_lib/bibs/DPSu/DPSu.Files/00288295.pdf,,,,0,0,2.03,n: 2.03,O(log^2 n),O(log^2 n),2,https://cse.hkust.edu.hk/mjg_lib/bibs/DPSu/DPSu.Files/00288295.pdf,$O(n\log^2 n)$,12,,no,$n$: number of matrices,n,,,EREW PRAM,110,words,3,n: 3,$O(n)$?,Derived: $n$ subtrees and each one has a $O(1)$ size trunk,1,0,,0,,0,,0,1,$n$,10,0,0,,"Matrix chain multiplication (or Matrix Chain Ordering Problem; MCOP) is an
 optimization problem that can be solved using dynamic programming.
 Given a sequence of matrices; the goal is to find the most efficient
 way to multiply these matrices.",,,,,,,,,,,,,99,Inf,,,,,,,,1,,,Combinatorics
3,Matrix Chain Multiplication,1,Matrix Chain Scheduling Problem,Matrix Chain Scheduling Problem,34,,,1,1,O (log^3 n),,,[https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.54.9426&rep=rep1&type=pdf Czumaj (1993)],Czumaj,1993,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.54.9426&rep=rep1&type=pdf,,,,0,0,2.02,n: 2.02,O(log^3 n),$O(log^3 n)$,3,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.54.9426&rep=rep1&type=pdf,$O(n^2)$,20,https://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.54.9426&rep=rep1&type=pdf,no?,$n$: number of matrices,n,,,CREW PRAM,120,words,5,n: 5,$O(n^2)$?,Derived: uses two arrays ($D$ and $c$) both of size $O(n^2)$,1,0,,0,,0,,0,1,$O(n^2 / \log^3 n)$,17.9,0,0,,"Matrix chain multiplication (or Matrix Chain Ordering Problem; MCOP) is an
 optimization problem that can be solved using dynamic programming.
 Given a sequence of matrices; the goal is to find the most efficient
 way to multiply these matrices.",,,,,,,,,,,,,989,Inf,,,,,,,,1,,,Combinatorics
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,[https://ieeexplore.ieee.org/document/21966 Aggarwal & Park (1988)],Aggarwal & Park,1988,https://ieeexplore.ieee.org/document/21966,,,,,,,,O(log m log n),O(log m log n),2,https://ieeexplore.ieee.org/document/21966,O(mn log n),21,https://ieeexplore.ieee.org/document/21966,no?,"m: length of shorter string
n: length of longer string",,,,CREW PRAM,120,,,,,,,,,0,,0,,0,1,O(mn/log m),19,0,0,,The longest common subsequence (LCS) problem is the problem of finding the longest subsequence common to all sequences in a set of sequences (often just two sequences).,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,ALCS; LCS,,,,,,,,,,"Alves, Cáceres, Song",2003,https://ieeexplore.ieee.org/iel5/8608/27277/01213150.pdf,,,,,,,,O(mn/p + log p),O(mn/p + log p),16,,O(mn),20,,,"n, m: lengths of strings",,,,BSP/CGM,400,,,,,,,,,0,,0,,0,1,p < sqrt(m),6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,"[https://www.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313 Apostolico, Atallah, Larmore, McFaddin (1) (1990)]","Apostolico, Atallah, Larmore, McFaddin (1)",1990,https://www.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,,,,,,,,O(log m log n),O(log m log n),2,https://www.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,O(mn log n),21,https://www.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,no?,"m: length of shorter string
n: length of longer string",,,,CREW PRAM,120,,,,,,,,,0,,0,,0,1,O(mn/log m),19,0,0,,The longest common subsequence (LCS) problem is the problem of finding the longest subsequence common to all sequences in a set of sequences (often just two sequences).,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,"[https://www.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313 Apostolico, Atallah, Larmore, McFaddin (2) (1990)]","Apostolico, Atallah, Larmore, McFaddin (2)",1990,https://www.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,,,,,,,,O(log n (log log m)^2),O(log n (log log m)^2),1.15,https://www.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,O(mn log n log log m),21.1,https://www.proquest.com/openview/efa7264fa824ce7768c53ccdcc6d1458/1?pq-origsite=gscholar&cbl=666313,no?,"m: length of shorter string
n: length of longer string",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(mn/log log m),19.9,0,0,,The longest common subsequence (LCS) problem is the problem of finding the longest subsequence common to all sequences in a set of sequences (often just two sequences).,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,,"Babu, Saxena (1)",1997,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=634481,,,,,,,,O(log m),O(log m),1,,O(mn log m),21,,,"m: length of shorter string
n: length of longer string",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(mn),20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,,"Babu, Saxena (2)",1997,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=634481,,,,,,,,O(log^2 n),O(log^2 n),2,,O(mn),20,,,"m: length of shorter string
n: length of longer string",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,mn/ logn,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,,"Chen, Wan, Liu",2006,https://link.springer.com/content/pdf/10.1186/1471-2105-7-S4-S4.pdf,,,,,,,,"O(|LCS(X,Y)|)","O(|LCS(X,Y)|)",10,,O(L),20,,,"m: length of shorter string
n: length of longer string
L: number of identical char pairs",,,,MPP,700,,,,,,,,,0,,0,,0,1,"O(L/|LCS(X,Y)|)",10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,,"Eswaran, RajaGopalan",2010,http://www.anale-informatica.tibiscus.ro/download/lucrari/8-1-11-Sumathy.pdf,,,,,,,,"O(|LCS(X,Y)|)","O(|LCS(X,Y)|)",10,,O(L),20,,,"L: number of identical character pairs 
|LCS(X,Y)|: the length of the LCS of X, Y.",,,,MPI,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,c,"Galper, Brutlag (synchronous Row Wavefront approach) (1)",1990,https://wayback.stanford.edu/was/20180312101809mp_/http://cmgm.stanford.edu/~brutlag/Papers/galper90.pdf,,,,,,,,O(ceil(m/p)*(n+p)),O(m),10,,O(mn),20,,,,,,,shared memory,300,,,,,,,,,0,,0,,0,1,p,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,,"Galper, Brutlag (asynchronous Row Wavefront approach) (also asynch DWF) (2)",1990,https://wayback.stanford.edu/was/20180312101809mp_/http://cmgm.stanford.edu/~brutlag/Papers/galper90.pdf,,,,,,,,O(ceil(mn/p + p)),O(ceil(mn/p + p)),10,,O(mn+p^2),20,,,,,,,shared memory,300,,,,,,,,,0,,0,,0,1,p,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,,"Galper, Brutlag (synchronous Diagonal Wavefront approach) (3)",1990,https://wayback.stanford.edu/was/20180312101809mp_/http://cmgm.stanford.edu/~brutlag/Papers/galper90.pdf,,,,,,,,O(\sum_i^{m-1} ceil(i/p) + (n-m+1)ceil(m/p) ),O(m+n),10,,O(mn),20,,,,,,,shared memory,300,,,,,,,,,0,,0,,0,1,p,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,,"Hsu, Du",1984,https://www.sciencedirect.com/science/article/pii/0022000084900254/pdf,,,,,,,,O(m log(n/m) + m),O(m log(n/m) + m),10,,O(n log s + pm log(n/m) + pm),20,,,"n,m: lengths of strings m<=n
p: length of the LCS
s: number of distinct symbols",,,,unlisted; assumed CREW PRAM,120,,,,,,,,,0,,0,,0,1,p,10,0,0,,,,,CREW PRAM can be assumed. The model was already being used by 1984. It was formally proposed in Wyllie's PhD thesis in 1979.,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,,ALCS,,,,,,,,,,Tiskin,2005,https://core.ac.uk/download/pdf/35010175.pdf,,,,,,,,O(mn/p) computation + O(n log p) communication + O(log p) barrier synchronization + O(n) memory per processor,O(m + n log n),11,,O(mn),20,,,assumes m ≥ n^{1/2} p log p,,,,BSP,400,,,,,,,,,0,,0,,0,1,p,,0,0,,SS_LCS consists in computing the length of the longest common subsequence of a and every substring of b,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LLCS; LCS,,,,,,,,,,"Krusche, Tiskin (dynamic programming)",2006,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=dd15623d9907870e7e7094a1570f40f6286a0891,,,,,,,,O(n^2/p · ( f + g/b + l/b^2)),O(n^2/p · ( f + g/b + l/b^2)),10,,O(n^2 · ( f + g/b + l/b^2)),20,,,"n: length of both strings
f: primitive operation time
g: communication gap
l: communication latency
b: memory block size",,,,BSP,400,,,,,,,,,0,,0,,0,1,p,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,,"Krusche, Tiskin",2010,https://dl.acm.org/doi/pdf/10.1145/1810479.1810521,,,,,,,,O(n^2/p),O(n^{5/3}),16.5,,O(n^2),20,,,"n: length of both strings
p: number of processors",,,,BSP,400,,,,,,,,,0,,0,,0,1,p < n^{1/3},5.6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,,"Lin, Lu, Fang",1991,https://ieeexplore.ieee.org/iel5/373/5730/00218203.pdf,,,,,,,,"max(log^2 m log log m, log n)","max(log^2 m log log m, log n)",2.1,,O(mn),20,,,"m: length of shorter string
n: length of longer string",,,,CREW PRAM,120,,,,,,,,,0,,0,,0,1,"mn/max(log^2 m log log m, log n)",17.99,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,,"Liu, Chen",2008,https://link.springer.com/chapter/10.1007/978-0-387-77251-6_8,,,,,,,,"O(|LCS(X,Y)|)","O(|LCS(X,Y)|)",10,,O(L),20,,,"L: number of identical character pairs 
|LCS(X,Y)|: the length of the LCS of X, Y.",,,,Shenteng 1800 using MPI,700,,,,,,,,,0,,0,,0,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,,"Liu, Chen, Chen, Qin",2006,https://ieeexplore.ieee.org/iel5/10901/4673510/04673521.pdf,,,,,,,,"O(|LCS(X,Y)|)","O(|LCS(X,Y)|)",10,,O(L),20,,,"L: number of identical character pairs 
|LCS(X,Y)|: the length of the LCS of X, Y.",,,,Shenteng 1800 using MPI,700,,,,,,,,,0,,0,,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,,Lu,1990,https://link.springer.com/chapter/10.1007/3-540-53504-7_96,,,,,,,,O(log{\rho} log^2{n}) + O(log m + log n),O(log{\rho} log^2{n}) + O(log m + log n),3,,O(r log{\rho} log^2{n}) + O((m+n)(log m + log n)),13,,,"\rho: length of LCS
r: number of pairs of positions at which two symbols match",,,,CREW PRAM,120,,,,,,,,,0,,0,,0,1,"max(r,m+n)",,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,[https://ieeexplore.ieee.org/document/298210 Lu & Lin (1) (1994)],Lu & Lin (1),1994,https://ieeexplore.ieee.org/document/298210,,,,,,,,O(log^2 m + log n),O(log^2 m + log n),2,https://ieeexplore.ieee.org/document/298210,O(mn (log m + log n/log m)),21,https://ieeexplore.ieee.org/document/298210,no?,c,,,,CREW PRAM,120,,,,,,,,,0,,0,,0,1,O(mn/log m),19,0,0,,The longest common subsequence (LCS) problem is the problem of finding the longest subsequence common to all sequences in a set of sequences (often just two sequences).,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,[https://ieeexplore.ieee.org/document/298210 Lu & Lin (2) (1994)],Lu & Lin (2),1994,https://ieeexplore.ieee.org/document/298210,,,,,,,,"O(log^2 m log log m) if 
log^2 m log log m > log n else
O(log n)",O(log^2 m log log m + log n),2.1,https://ieeexplore.ieee.org/document/298210,O(mn),20,https://ieeexplore.ieee.org/document/298210,no?,"m: length of shorter string
n: length of longer string",,,,CREW PRAM,120,,,,,,,,,0,,0,,0,1,"O(mn/(log^2 m 
log log m)) if
log^2 m log log m
< log n else
O(mn/log n)",17.99,0,0,,The longest common subsequence (LCS) problem is the problem of finding the longest subsequence common to all sequences in a set of sequences (often just two sequences).,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,LCS,LCS,,,,,,,,,[https://kilthub.cmu.edu/articles/journal_contribution/A_fast_parallel_algorithm_to_determine_edit_distance/6587387/1 Mathies (1988)],Mathies,1988,https://kilthub.cmu.edu/articles/journal_contribution/A_fast_parallel_algorithm_to_determine_edit_distance/6587387/1,,,,,,,,O(log m log n),O(log m log n),2,https://kilthub.cmu.edu/articles/journal_contribution/A_fast_parallel_algorithm_to_determine_edit_distance/6587387/1,O(mn log m log n),22,https://kilthub.cmu.edu/articles/journal_contribution/A_fast_parallel_algorithm_to_determine_edit_distance/6587387/1,no?,"m: length of shorter string
n: length of longer string",,,,CRCW PRAM,130,,,,,,,,,0,,0,,0,1,O(mn),20,0,0,,The longest common subsequence (LCS) problem is the problem of finding the longest subsequence common to all sequences in a set of sequences (often just two sequences).,,,,,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,, SSCLCS ,,,,,,,,,,"Tchendji, Tepiele, Onabid, Myoupo",2022,https://www.sciencedirect.com/science/article/pii/S016781912200028X,,,,,,,,$O((mnr + (m+n)|\sigma|)/p + p)$,O(sqrt(mnr + (m+n)|\sigma|)),16,,$O(mnr+(m+n)|\sigma|)$,30,,,"m,n: substring lengths
p: number of processors
\sigma: alphabet
r: total length of constraint sequence strings",,,,CGM/BSP,400,,,,,,,,,0,,0,,0,1,p<=O(sqrt(mnr + (m+n)|\sigma|)),,0,0,,,,,"I cannot access the full paper either (but the Introduction is accessible). But the paper uses the ""Coarse-Grained Multicomputer"" (CGM) model. This is what the paper says in the Introduction about CGM: ""A BSP/CGM machine is a set of p processors, each having its local memory of size s (with O(s) >> O(1)) and connected with a router’s table to deliver messages in a point-to-point fashion. Each BSP/CGM algorithm consists of an alternation between local computations and global communication rounds. Each communication round consists of routing a single h-relation with h = O(s). Each CGM computation and communication round corresponds to a BSP super-step with communication costs g x s [19]. Here, g is the communication cost of a word in the BSP model. To produce efficient BSP/CGM parallel algorithms, designers tend to maximize the speedup and minimize the number of communication rounds (which are ideally independent of the problem size and constant in the optimum)."" The complexities of the algorithm can be found in the abstract and the Introdcution.",,,,,,,,,,,,,,,,,,,,,,
4,Longest Common Subsequence,1,,MLCS,,,,,,,,,,"Wang, Korkin, Shang",2008,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5530316,,,,,,,,$O(1/p(1+p/(|\Sigma| \log^{d-2}{n}))(n |\Sigma| d + |D| |\Sigma| d (\log^{d-2}{n} + \log^{d-2}{|\Sigma|}) + 4d|D|)$,$(n \|\Sigma| d + |D| |\Sigma| d (\log^{d-2}{n} + \log^{d-2}{|\Sigma|})$,10,,O((1+1/(|\Sigma| \log^{d-2}{n}))(n \|\Sigma| d + |D| |\Sigma| d (\log^{d-2}{n} + \log^{d-2}{|\Sigma|}) + 4d|D|),20,,,"d: number of sequences
n: length of sequences
p: processors 
\Sigma: alphabet
D^k: set of k-dominants
D: dominant point set
Assumes |\Sigma| <= n <= |D| and np <=|D^k| for each level k","$n$
$d$ is constant
$\Sigma$ is constant
$D$ is $O(n)$
",,,shared memory MIMD,,,,,,,,,,0,,0,,0,1,N_p,,0,0,,,A Fast Multiple Longest Common Subsequence (MLCS) Algorithm,"Qingguo Wang, Dmitry Korkin, and Yi Shang","The complexities listed in the Google sheet do not seem correct. The sequential running time of the algorithm is given by equation 5 on page 5. The parallel running time is given by Theorem 3. The parallel algorithm has been analyzed under a distributed-memory model. But the algorithm works just fine on an MIMD (shared-memory multicore) machine, and that is what they did in the experimental results section of the paper. ",,,,,,,,,,,,,,,,,,,,,,
5,Maximum Flow,1,Max Flow,st-Maximum Flow,,,,1,1,O(V^3*log(V)/p),(see max flow in sheet1),,"[http://users.umiacs.umd.edu/~vishkin/TEACHING/4CLASS/SV82-maxflow.pdf Shiloach, Vishkin (1981)]","Shiloach, Vishkin",1981,http://users.umiacs.umd.edu/~vishkin/TEACHING/4CLASS/SV82-maxflow.pdf,,,,,0,,,O(V^3*log(V)/p),$O(V^3*log(V)/p)$,11,http://users.umiacs.umd.edu/~vishkin/TEACHING/4CLASS/SV82-maxflow.pdf,$O(V^3*log(V))$,16.1,http://users.umiacs.umd.edu/~vishkin/TEACHING/4CLASS/SV82-maxflow.pdf,yes relative to sequential algorithm described in paper,"V: number of vertices
E: number of edges
U: maximum edge capacity
p: number of processors",,,,CRCW PRAM,130,words,O(E),"V: 5,
E: 3",can be derived?,,,,,0,,0,,0,1,p,6,0,0,,maximum flow problems involve finding a feasible flow through a flow network that is maximum.,,,,,,,,,,,,,,,,,,,,,,2,,,Combinatorics
5,Maximum Flow,1,Max Flow,st-Maximum Flow,,,,1,1,O(V^2 log(V)),,,"[https://epubs.siam.org/doi/abs/10.1137/0218003 Gallo, Grigoriadis, Tarjan (1989)]","Gallo, Grigoriadis, Tarjan",1989,https://epubs.siam.org/doi/abs/10.1137/0218003,,,,,0,,,O(V^2 log(V)),$O(V^2 log(V))$,11,https://epubs.siam.org/doi/abs/10.1137/0218003,$O(V^3*log(V))$,16.1,,,"V: number of vertices
E: number of edges
U: maximum edge capacity",,,,Communication network,700,words,O(E),"V: 5,
E: 3",can be derived?,,,,,0,,0,,0,1,V,6,0,0,,maximum flow problems involve finding a feasible flow through a flow network that is maximum.,,,,,,,,,,,,,,,,,,,,,,2,,,Combinatorics
5,Maximum Flow,1,Max Flow,st-Maximum Flow,,,,1,1,O(V^2 log(V)),,,[https://dl.acm.org/doi/10.5555/520668 Vollmer (1999)],Vollmer,1999,https://dl.acm.org/doi/10.5555/520668,,,,,0,,,O(V^2 log(V)),$O(V^2 log(V))$,11,https://www.sciencedirect.com/science/article/abs/pii/S0743731522001691,$O(V^3*log(V))$,16.1,https://www.sciencedirect.com/science/article/abs/pii/S0743731522001691,,"V: number of vertices
E: number of edges
U: maximum edge capacity",,,,CREW PRAM,120,words,O(E),"V: 5,
E: 3",can be derived?,,,,,0,,0,,0,1,V,6,0,0,,maximum flow problems involve finding a feasible flow through a flow network that is maximum.,,,,,,,,,,,,,,,,,,,,,,2,,,Combinatorics
5,Maximum Flow,1,Max Flow,st-Maximum Flow,,,,1,1,O(V^2 log(V)),,,[https://dspace.mit.edu/handle/1721.1/149100 Goldberg (1985)],Goldberg,1985,https://dspace.mit.edu/handle/1721.1/149100,,,,,0,,,O(V^2 log(V)),$O(V^2 log(V))$,11,https://dspace.mit.edu/handle/1721.1/149100,$O(V^3*log(V))$,16.1,https://dspace.mit.edu/handle/1721.1/149100,,"V: number of vertices
E: number of edges
U: maximum edge capacity",,,,CREW PRAM,120,words,O(E),"V: 5,
E: 3",can be derived?,,,,,0,,0,,0,1,V,6,0,0,,maximum flow problems involve finding a feasible flow through a flow network that is maximum.,,,,,,,,,,,,,,,,,,,,,,2,,,Combinatorics
5,Maximum Flow,1,Max Flow,Integer Maximum Flow,,,,1,1,O(V^2 log(U) log(E/V)),,,"[https://pubsonline.informs.org/doi/abs/10.1287/opre.37.5.748 Ahuja, Orlin (1989)]","Ahuja, Orlin",1989,https://pubsonline.informs.org/doi/abs/10.1287/opre.37.5.748,,,,,0,,,O(V^2 log(U) log(E/V)),O(V^2 log(U) log(E/V)),16.1,https://pubsonline.informs.org/doi/abs/10.1287/opre.37.5.748,O(VE log(U) log(E/V)),21,,,"V: number of vertices
E: number of edges
U: maximum edge capacity",,,,EREW PRAM,110,words,O(E),"V: 5,
E: 3",can be derived?,,,,,0,,0,,0,1,O(E/V),6,0,0,,maximum flow problems involve finding a feasible flow through a flow network that is maximum.,,,,,,,,,,,,,,,,,,,,,,2,,,Combinatorics
5,Maximum Flow,1,Max Flow,Integer Maximum Flow,,,,1,1,O(V^1.66 log(V) log(U)),(see max flow in sheet1),,[https://dl.acm.org/citation.cfm?id=290181 Goldberg & Rao (Parallel) (1) (1997)],Goldberg & Rao (Parallel) (1),1997,https://dl.acm.org/citation.cfm?id=290181,,,,,0,4.66,,O(V^{5/3} log(V) log(U)),$O(V^{5/3} log(V) log(U))$,15.41,https://dl.acm.org/citation.cfm?id=290181,$O(V^{8/3} log(V) log(U))$?,16.9,Derived,,"V: number of vertices
E: number of edges
U: maximum edge capacity",,,,PRAM,100,words,O(V^2),V: 5,https://dl.acm.org/citation.cfm?id=290181,,,,,0,,0,,0,1,O(V),6,0,0,,maximum flow problems involve finding a feasible flow through a flow network that is maximum.,,,,,,,,,,,,,,,,,,,,,,2,,,Combinatorics
5,Maximum Flow,1,Max Flow,Integer Maximum Flow,,,,1,1,O(E^0.5 V log(V) log(U)),(see max flow in sheet1),,[https://dl.acm.org/citation.cfm?id=290181 Goldberg & Rao (Parallel) (2) (1997)],Goldberg & Rao (Parallel) (2),1997,https://dl.acm.org/citation.cfm?id=290181,,,,,0,5,,O(E^0.5 V log(V) log(U)),$O(E^0.5 V log(V) log(U))$,16.1,https://dl.acm.org/citation.cfm?id=290181,$O(E^0.5 V^2 log(V) log(U))$?,21,Derived,,"V: number of vertices
E: number of edges
U: maximum edge capacity",,,,PRAM,100,words,O(V^2),V: 5,https://dl.acm.org/citation.cfm?id=290181,,,,,0,,0,,0,1,O(V),6,0,0,,maximum flow problems involve finding a feasible flow through a flow network that is maximum.,,,,,,,,,,,,,,,,,,,,,,2,,,Combinatorics
5,Maximum Flow,1,Max Flow,st-Maximum Flow,,,,1,1,O(V log V),,,"[https://dl.acm.org/doi/abs/10.1016/j.jpdc.2022.07.003 Peretz, Fischler (2022)]","Peretz, Fischler",2022,https://dl.acm.org/doi/abs/10.1016/j.jpdc.2022.07.003,,,,,0,4.66,,O(V log V),O(V log V),6.1,https://dl.acm.org/doi/abs/10.1016/j.jpdc.2022.07.003,O(V^3 log V),16.1,https://dl.acm.org/doi/abs/10.1016/j.jpdc.2022.07.003,,"V: number of vertices
E: number of edges
U: maximum edge capacity",,,,CREW PRAM,120,words,O(V^2),V: 5,https://dl.acm.org/citation.cfm?id=290181,,,,,0,,0,,0,1,O(V^2),10,0,0,,maximum flow problems involve finding a feasible flow through a flow network that is maximum.,,,,,,,,,,,,,,,,,,,,,,2,,,Combinatorics
