,X.2,name,Cores,Frequency_GHz,Turbo_1core,L2_MiB,L3_MiB,TDP_W,Launched,Price,GPU_Frequency_MHz,Memory,Mobile,HPC_or_server,Firm,Transistors,Die_size,Desktop.x,Model,Process_nm,Threads,MaxMemoryGiB,Turbo_2core,Turbo_3core,Turbo_4core,Turbo_Max,GPU,GPU_Turbo_MHz,date,price,X,Type,Release.Date,Process.Size..nm.,TDP..W.,Die.Size..mm.2.,Transistors..million.,Freq..MHz.,Foundry,Vendor,FP16.GFLOPS,FP32.GFLOPS,FP64.GFLOPS,Desktop.y,Server,Desktop,Density,Speed,Energy_efficiency,Dennard_l,Dennard_r,real_Price,real_price,log_Density,I(log_Density^2),log_Energy_efficiency,I(log_Energy_efficiency^2),log_Speed,I(log_Speed^2),log_L2_MiB,I(log_L2_MiB^2),log_Cores,I(log_Cores^2),Num_processors,HPC_or_server2
14969,14969,Intel Core 2 Quad Q8400,4,2.67,NA,1.907348,NA,95,4/1/09,183,NA,,0,0,Intel,456,82,1,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182,CPU,4/19/09,45,95,82,456,2666,Intel,Intel,NA,NA,NA,1,0,1,5.560976,2.67,12.816,0,NA,228.5707,NA,1.715773632,2.943879158,2.55069439,6.506041873,0.982078472,0.964478126,0.645713796,0.416946306,1.386294361,1.921812056,,0
14971,14971,Intel Core 2 Extreme QX9300,4,2.53,NA,5.722044,NA,45,8/1/08,1038,NA,,1,0,Intel,820,107,0,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1168,CPU,8/1/08,45,45,107,NA,2534,Intel,Intel,NA,NA,NA,1,0,0,7.663551,2.53,46.10222,0,NA,1296.483,NA,2.036475453,4.147232272,3.830861105,14.67549681,0.928219303,0.861591074,1.744326084,3.042673488,1.386294361,1.921812056,,0
14972,14972,Intel Core 2 Extreme QX6850,4,3,NA,3.814696,NA,130,7/1/07,999,NA,,0,0,Intel,582,143,1,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1167,CPU,7/15/07,65,130,143,582,3000,Intel,Intel,NA,NA,NA,1,0,1,4.06993,3,13.43077,0,NA,1247.771,NA,1.4036258,1.970165387,2.597548343,6.747257395,1.098612289,1.206948961,1.338860976,1.792548713,1.386294361,1.921812056,,0
14974,14974,Intel Core 2 Quad Q6600,4,2.4,NA,3.814696,NA,105,1/1/07,851,NA,,0,0,Intel,582,286,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.034965,2.4,13.30286,0,NA,1062.916,NA,0.71047862,0.504779869,2.58797905,6.697635562,0.875468737,0.76644551,1.338860976,1.792548713,1.386294361,1.921812056,,0
14975,14975,Intel Core 2 Quad Q9650,4,3,NA,5.722044,NA,95,8/1/08,530,NA,,0,0,Intel,820,107,1,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1191,CPU,8/10/08,45,95,107,820,3000,Intel,Intel,NA,NA,NA,1,0,1,7.663551,3,25.89474,0,NA,661.9806,NA,2.036475453,4.147232272,3.254039859,10.58877541,1.098612289,1.206948961,1.744326084,3.042673488,1.386294361,1.921812056,,0
15016,15016,AMD FX-4150,4,3.8,3.9,7.629392,NA,95,10/1/12,137,NA,,0,0,AMD,1600,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,451,CPU,10/23/12,32,95,315,1200,3800,Unknown,AMD,NA,NA,NA,1,0,1,5.079365,3.8,64,0,NA,171.1157,NA,1.625186254,2.641230359,4.158883083,17.2963085,1.335001067,1.782227848,2.032008157,4.129057149,1.386294361,1.921812056,,0
15218,15218,AMD FX-6100,6,3.3,3.6,7.629392,NA,95,10/12/11,165,NA,,0,0,AMD,1600,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,CPU,10/12/11,32,95,315,1200,3300,Unknown,AMD,NA,NA,NA,1,0,1,5.079365,3.3,55.57895,0,NA,206.0883,NA,1.625186254,2.641230359,4.017804532,16.14275326,1.193922468,1.425450861,2.032008157,4.129057149,1.791759469,3.210401996,,0
15219,15219,AMD FX-6130,6,3.6,3.8,7.629392,NA,95,10/1/12,157,NA,,0,0,AMD,1600,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,CPU,10/23/12,32,95,315,1200,3600,Unknown,AMD,NA,NA,NA,1,0,1,5.079365,3.6,60.63158,0,NA,196.0961,NA,1.625186254,2.641230359,4.104815879,16.8495134,1.280933845,1.640791516,2.032008157,4.129057149,1.791759469,3.210401996,,0
15220,15220,AMD FX-6200,6,3.8,4,7.629392,NA,125,2/25/12,150,NA,,0,0,AMD,1600,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459,CPU,2/27/12,32,125,315,1200,3800,Unknown,AMD,NA,NA,NA,1,0,1,5.079365,3.8,48.64,0,NA,187.353,NA,1.625186254,2.641230359,3.884446238,15.08892257,1.335001067,1.782227848,2.032008157,4.129057149,1.791759469,3.210401996,,0
15221,15221,AMD FX-6120,6,3.6,3.9,7.629392,NA,95,10/1/12,155,NA,,0,0,AMD,1600,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,457,CPU,10/23/12,32,95,315,1200,3600,Unknown,AMD,NA,NA,NA,1,0,1,5.079365,3.6,60.63158,0,NA,193.5981,NA,1.625186254,2.641230359,4.104815879,16.8495134,1.280933845,1.640791516,2.032008157,4.129057149,1.791759469,3.210401996,,0
15222,15222,AMD FX-6300,6,3.5,3.8,7.629392,NA,95,10/23/12,132,NA,,0,0,AMD,1200,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,CPU,10/23/12,32,95,315,1200,3500,Unknown,AMD,NA,NA,NA,1,0,1,3.809524,3.5,44.21053,0,NA,164.8706,NA,1.337504247,1.788917611,3.788962996,14.35624059,1.252762968,1.569415055,2.032008157,4.129057149,1.791759469,3.210401996,,0
15223,15223,AMD FX-6350,6,3.9,NA,7.629392,NA,125,4/30/13,132,NA,,0,0,AMD,1200,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,462,CPU,4/29/13,32,125,315,1200,3900,Unknown,AMD,NA,NA,NA,1,0,1,3.809524,3.9,37.44,0,NA,164.8706,NA,1.337504247,1.788917611,3.622739652,13.12424258,1.360976553,1.852257178,2.032008157,4.129057149,1.791759469,3.210401996,,0
15224,15224,AMD FX-6330,6,3.6,NA,7.629392,NA,95,12/1/15,110,NA,,0,0,AMD,1200,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461,CPU,12/15/15,32,125,315,1200,3600,Unknown,AMD,NA,NA,NA,1,0,1,3.809524,3.6,45.47368,0,NA,137.3922,NA,1.337504247,1.788917611,3.817133697,14.57050966,1.280933845,1.640791516,2.032008157,4.129057149,1.791759469,3.210401996,,0
15225,15225,AMD FX-8100,8,2.8,3.1,7.629392,NA,95,10/30/11,185,NA,,0,0,AMD,1600,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,463,CPU,10/12/11,32,95,315,1200,2800,Unknown,AMD,NA,NA,NA,1,0,1,5.079365,2.8,47.15789,0,NA,231.0687,NA,1.625186254,2.641230359,3.853501333,14.84947253,1.029619417,1.060116144,2.032008157,4.129057149,2.079441542,4.324077125,,0
15226,15226,AMD FX-8140,8,3.2,3.6,7.629392,NA,95,10/1/12,205,NA,,0,0,AMD,1600,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,465,CPU,10/23/12,32,95,315,1200,3200,Unknown,AMD,NA,NA,NA,1,0,1,5.079365,3.2,53.89474,0,NA,256.0491,NA,1.625186254,2.641230359,3.987032885,15.89643123,1.16315081,1.352919806,2.032008157,4.129057149,2.079441542,4.324077125,,0
15227,15227,AMD FX-8120,8,3.1,3.4,7.629392,NA,95,10/12/11,205,NA,,0,0,AMD,1600,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,464,CPU,10/12/11,32,125,315,1200,3100,Unknown,AMD,NA,NA,NA,1,0,1,5.079365,3.1,52.21053,0,NA,256.0491,NA,1.625186254,2.641230359,3.955284199,15.64427309,1.131402111,1.280070738,2.032008157,4.129057149,2.079441542,4.324077125,,0
15228,15228,AMD FX-8150,8,3.6,3.9,7.629392,NA,125,10/12/11,245,NA,,0,0,AMD,1200,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,466,CPU,10/12/11,32,125,315,1200,3600,Unknown,AMD,NA,NA,NA,1,0,1,3.809524,3.6,34.56,0,NA,306.0099,NA,1.337504247,1.788917611,3.542696944,12.55070164,1.280933845,1.640791516,2.032008157,4.129057149,2.079441542,4.324077125,,0
15229,15229,AMD FX-8320E,8,3.2,3.5,7.629392,NA,95,9/2/14,142,NA,,0,0,AMD,1200,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,470,CPU,9/2/14,32,95,315,1200,3200,Unknown,AMD,NA,NA,NA,1,0,1,3.809524,3.2,40.42105,0,NA,177.3608,NA,1.337504247,1.788917611,3.699350689,13.68519552,1.16315081,1.352919806,2.032008157,4.129057149,2.079441542,4.324077125,,0
15230,15230,AMD FX-8350,8,4,4.1,7.629392,NA,125,10/23/12,195,NA,,0,0,AMD,1200,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471,CPU,10/23/12,32,125,315,1200,4000,Unknown,AMD,NA,NA,NA,1,0,1,3.809524,4,38.4,0,NA,243.5589,NA,1.337504247,1.788917611,3.64805746,13.30832323,1.386294361,1.921812056,2.032008157,4.129057149,2.079441542,4.324077125,,0
15231,15231,AMD FX-8300,8,3.3,3.6,7.629392,NA,95,12/29/12,129,NA,,0,0,AMD,1200,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,468,CPU,10/23/12,32,95,315,1200,3300,Unknown,AMD,NA,NA,NA,1,0,1,3.809524,3.3,41.68421,0,NA,161.1236,NA,1.337504247,1.788917611,3.7301224,13.91381312,1.193922468,1.425450861,2.032008157,4.129057149,2.079441542,4.324077125,,0
15232,15232,AMD FX-8370E,8,3.3,3.6,7.629392,NA,95,9/2/14,194,NA,,0,0,AMD,1200,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,473,CPU,9/2/14,32,95,315,1200,3300,Unknown,AMD,NA,NA,NA,1,0,1,3.809524,3.3,41.68421,0,NA,242.3099,NA,1.337504247,1.788917611,3.7301224,13.91381312,1.193922468,1.425450861,2.032008157,4.129057149,2.079441542,4.324077125,,0
15233,15233,AMD FX-8310,8,3.4,3.7,7.629392,NA,95,9/2/14,110,NA,,0,0,AMD,1200,316,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3.797468,3.4,42.94737,0,NA,137.3922,NA,1.334334529,1.780448635,3.759975413,14.1374151,1.223775432,1.497626307,2.032008157,4.129057149,2.079441542,4.324077125,,0
15234,15234,AMD FX-9370,8,4.4,4.7,7.629392,NA,220,7/6/13,576,NA,,0,0,AMD,1200,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,CPU,7/6/13,32,220,315,1200,4400,Unknown,AMD,NA,NA,NA,1,0,1,3.809524,4.4,24,0,NA,719.4355,NA,1.337504247,1.788917611,3.17805383,10.10002615,1.481604541,2.195152016,2.032008157,4.129057149,2.079441542,4.324077125,,0
15235,15235,AMD FX-9590,8,4.7,5,7.629392,NA,220,7/6/13,920,NA,,0,0,AMD,1200,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475,CPU,7/6/13,32,220,315,1200,4700,Unknown,AMD,NA,NA,NA,1,0,1,3.809524,4.7,25.63636,0,NA,1149.098,NA,1.337504247,1.788917611,3.244011656,10.52361163,1.547562509,2.394949718,2.032008157,4.129057149,2.079441542,4.324077125,,0
15246,15246,AMD FX-8370,8,4,4.1,7.629392,NA,125,9/2/14,194,NA,,0,0,AMD,1200,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472,CPU,9/2/14,32,125,315,1200,4000,Unknown,AMD,NA,NA,NA,1,0,1,3.809524,4,38.4,0,NA,242.3099,NA,1.337504247,1.788917611,3.64805746,13.30832323,1.386294361,1.921812056,2.032008157,4.129057149,2.079441542,4.324077125,,0
15252,15252,AMD FX-8320,8,3.5,3.7,7.629392,NA,125,10/23/12,169,NA,,0,0,AMD,1200,315,1,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,469,CPU,10/23/12,32,125,315,1200,3500,Unknown,AMD,NA,NA,NA,1,0,1,3.809524,3.5,33.6,0,NA,211.0844,NA,1.337504247,1.788917611,3.514526067,12.35189348,1.252762968,1.569415055,2.032008157,4.129057149,2.079441542,4.324077125,,0
15271,15271,Intel Pentium G4520,2,3.6,NA,0.2441405,2.861022,51,9/1/15,93,3501.05,,0,0,Intel,1400,150,1,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,11/27/15,99.99,1842,CPU,9/1/15,14,51,150,1400,3600,Intel,Intel,NA,NA,NA,1,0,1,9.333333,3.6,98.82353,0,0,116.1589,124.8895,2.233592186,4.988934052,4.593335734,21.09873317,1.280933845,1.640791516,-1.4100114,1.988132147,0.693147181,0.480453014,,0
15907,15907,Intel Pentium G4500,2,3.5,NA,0.2441405,2.861022,51,9/1/15,75,3501.05,,0,0,Intel,1400,150,1,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,11/19/15,89.99,1841,CPU,9/1/15,14,51,150,1400,3500,Intel,Intel,NA,NA,NA,1,0,1,9.333333,3.5,96.07843,0,0,93.6765,112.3993,2.233592186,4.988934052,4.565164837,20.84072999,1.252762968,1.569415055,-1.4100114,1.988132147,0.693147181,0.480453014,,0
16230,16230,Intel Pentium G4400,2,3.3,NA,0.2441405,2.861022,54,9/1/15,64,3501,,0,0,Intel,1400,150,1,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,11/19/15,64.99,1840,CPU,9/1/15,14,51,150,1400,3300,Intel,Intel,NA,NA,NA,1,0,1,9.333333,3.3,85.55556,0,0,79.93728,81.17381,2.233592186,4.988934052,4.449165989,19.795078,1.193922468,1.425450861,-1.4100114,1.988132147,0.693147181,0.480453014,,0
19752,19752,Intel Xeon 3040,2,1.87,NA,1.907348,NA,65,1/21/07,183,NA,,0,1,Intel,167,111,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2/20/15,19.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.504505,1.87,4.804462,0,0,228.5707,24.96791,0.40846394,0.166842791,1.569545069,2.463471725,0.625938431,0.391798919,0.645713796,0.416946306,0.693147181,0.480453014,1,1
19762,19762,Intel Xeon 3050,2,2.13,NA,1.907348,NA,65,1/21/07,224,NA,,0,1,Intel,167,111,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2/20/15,20.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.504505,2.13,5.472462,0,0,279.7805,26.21693,0.40846394,0.166842791,1.699728607,2.889077336,0.75612198,0.571720448,0.645713796,0.416946306,0.693147181,0.480453014,1,1
19828,19828,Intel Xeon 3060,2,2.4,NA,3.814696,NA,65,9/26/06,316,NA,,0,1,Intel,291,143,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2/20/15,19.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.034965,2.4,10.74462,0,0,394.6903,24.96791,0.71047862,0.504779869,2.374405164,5.637799884,0.875468737,0.76644551,1.338860976,1.792548713,0.693147181,0.480453014,1,1
19836,19836,Intel Xeon 3065,2,2.33,NA,3.814696,NA,65,10/7/07,163,NA,,0,1,Intel,291,143,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7/30/16,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.034965,2.33,10.43123,0,0,203.5903,47.46276,0.71047862,0.504779869,2.344804191,5.498106695,0.845868268,0.715493126,1.338860976,1.792548713,0.693147181,0.480453014,1,1
19842,19842,Intel Xeon 3070,2,2.67,NA,3.814696,NA,65,9/26/06,530,NA,,0,1,Intel,291,143,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.034965,2.67,11.95338,0,NA,661.9806,NA,0.71047862,0.504779869,2.481014084,6.155430883,0.982078472,0.964478126,1.338860976,1.792548713,0.693147181,0.480453014,1,1
19843,19843,Intel Xeon 3075,2,2.67,NA,3.814696,NA,65,10/7/07,183,NA,,0,1,Intel,291,143,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.034965,2.67,11.95338,0,NA,228.5707,NA,0.71047862,0.504779869,2.481014084,6.155430883,0.982078472,0.964478126,1.338860976,1.792548713,0.693147181,0.480453014,1,1
19844,19844,Intel Xeon 3085,2,3,NA,3.814696,NA,65,10/7/07,266,NA,,0,1,Intel,291,143,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.034965,3,13.43077,0,NA,332.2393,NA,0.71047862,0.504779869,2.597548343,6.747257395,1.098612289,1.206948961,1.338860976,1.792548713,0.693147181,0.480453014,1,1
19845,19845,Intel Xeon 5110,2,1.6,NA,3.814696,NA,65,6/26/06,209,NA,,0,1,Intel,291,143,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,5/25/16,63.49,1941,CPU,6/26/06,65,65,NA,NA,1600,Intel,Intel,NA,NA,NA,0,1,0,2.034965,1.6,7.163077,0,0,261.0452,79.30028,0.71047862,0.504779869,1.968939637,3.876723295,0.470003629,0.220903412,1.338860976,1.792548713,0.693147181,0.480453014,2,1
20033,20033,Intel Xeon 5120,2,1.87,NA,3.814696,NA,65,6/26/06,256,NA,,0,1,Intel,291,143,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,7/31/16,60.5,1942,CPU,6/26/06,65,65,NA,NA,1866,Intel,Intel,NA,NA,NA,0,1,0,2.034965,1.87,8.371846,0,0,319.7491,75.56571,0.71047862,0.504779869,2.12487441,4.515091257,0.625938431,0.391798919,1.338860976,1.792548713,0.693147181,0.480453014,2,1
20277,20277,Intel Xeon 5130,2,2,NA,3.814696,NA,65,6/26/06,316,NA,,0,1,Intel,291,143,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,8/9/10,359.99,1943,CPU,6/26/06,65,65,NA,NA,2000,Intel,Intel,NA,NA,NA,0,1,0,2.034965,2,8.953846,0,0,394.6903,449.6347,0.71047862,0.504779869,2.192083161,4.805228583,0.693147181,0.480453014,1.338860976,1.792548713,0.693147181,0.480453014,2,1
20523,20523,Intel Xeon 5140,2,2.33,NA,3.814696,NA,65,6/26/06,455,NA,,0,1,Intel,291,143,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,2/20/15,21.99,1944,CPU,6/26/06,65,65,NA,NA,2333,Intel,Intel,NA,NA,NA,0,1,0,2.034965,2.33,10.43123,0,0,568.3041,27.46595,0.71047862,0.504779869,2.344804191,5.498106695,0.845868268,0.715493126,1.338860976,1.792548713,0.693147181,0.480453014,2,1
20555,20555,Intel Xeon 5150,2,2.67,NA,3.814696,NA,65,6/26/06,690,NA,,0,1,Intel,291,143,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,2/20/15,15.99,1946,CPU,6/26/06,65,65,NA,NA,2666,Intel,Intel,NA,NA,NA,0,1,0,2.034965,2.67,11.95338,0,0,861.8238,19.97183,0.71047862,0.504779869,2.481014084,6.155430883,0.982078472,0.964478126,1.338860976,1.792548713,0.693147181,0.480453014,2,1
20803,20803,Intel Xeon 5160,2,3,NA,3.814696,NA,80,6/26/06,851,NA,,0,1,Intel,291,143,0,NA,65,NA,NA,NA,NA,NA,NA,NA,NA,8/2/16,18,1947,CPU,6/26/06,65,80,NA,NA,3000,Intel,Intel,NA,NA,NA,0,1,0,2.034965,3,10.9125,0,0,1062.916,22.48236,0.71047862,0.504779869,2.389908921,5.711664651,1.098612289,1.206948961,1.338860976,1.792548713,0.693147181,0.480453014,2,1
20950,20950,Intel Xeon LV 5128,2,1.87,NA,3.814696,NA,40,12/4/06,412,NA,,0,1,Intel,291,143,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.034965,1.87,13.60425,0,NA,514.5962,NA,0.71047862,0.504779869,2.610382244,6.814095459,0.625938431,0.391798919,1.338860976,1.792548713,0.693147181,0.480453014,2,1
20952,20952,Intel Xeon LV 5138,2,2.13,NA,3.814696,NA,35,12/4/06,617,NA,,0,1,Intel,291,143,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.034965,2.13,17.70943,0,NA,770.6453,NA,0.71047862,0.504779869,2.874097266,8.260435095,0.75612198,0.571720448,1.338860976,1.792548713,0.693147181,0.480453014,2,1
20953,20953,Intel Xeon LV 5148,2,2.33,NA,3.814696,NA,40,9/27/06,519,NA,,0,1,Intel,291,143,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.034965,2.33,16.95075,0,NA,648.2414,NA,0.71047862,0.504779869,2.830312081,8.010666474,0.845868268,0.715493126,1.338860976,1.792548713,0.693147181,0.480453014,2,1
20954,20954,Intel Xeon E3110,2,3,NA,5.722044,NA,65,1/8/08,188,NA,,0,1,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,189.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,3,18.92308,0,0,234.8158,236.6768,1.343328403,1.804531199,2.940382341,8.645848312,1.098612289,1.206948961,1.744326084,3.042673488,0.693147181,0.480453014,1,1
21048,21048,Intel Xeon E3120,2,3.17,NA,5.722044,NA,65,8/10/08,188,NA,,0,1,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,3.17,19.99538,0,NA,234.8158,NA,1.343328403,1.804531199,2.995501247,8.97302772,1.153731588,1.331096577,1.744326084,3.042673488,0.693147181,0.480453014,1,1
21049,21049,Intel Xeon L3110,2,3,NA,5.722044,NA,45,2/22/09,224,NA,,0,1,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,3,27.33333,0,NA,279.7805,NA,1.343328403,1.804531199,3.308106837,10.94357084,1.098612289,1.206948961,1.744326084,3.042673488,0.693147181,0.480453014,1,1
21050,21050,Intel Xeon E5205,2,1.87,NA,5.722044,NA,65,11/11/07,177,NA,,0,1,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2/20/15,14.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,1.87,11.79538,0,0,221.0765,18.72281,1.343328403,1.804531199,2.467707929,6.089582425,0.625938431,0.391798919,1.744326084,3.042673488,0.693147181,0.480453014,2,1
21090,21090,Intel Xeon X5260,2,3.33,NA,5.722044,NA,80,11/11/07,851,NA,,0,1,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,11/10/07,851,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,3.33,17.06625,0,0,1062.916,1062.916,1.343328403,1.804531199,2.837102829,8.049152462,1.202972304,1.447142364,1.744326084,3.042673488,0.693147181,0.480453014,2,1
21188,21188,Intel Xeon X5270,2,3.5,NA,5.722044,NA,80,9/8/08,1172,NA,,0,1,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,3.5,17.9375,0,NA,1463.851,NA,1.343328403,1.804531199,2.886893494,8.334154043,1.252762968,1.569415055,1.744326084,3.042673488,0.693147181,0.480453014,2,1
21189,21189,Intel Xeon X5272,2,3.4,NA,5.722044,NA,80,11/11/07,1172,NA,,0,1,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7/30/16,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,3.4,17.425,0,0,1463.851,79.93728,1.343328403,1.804531199,2.857905957,8.167626457,1.223775432,1.497626307,1.744326084,3.042673488,0.693147181,0.480453014,2,1
21205,21205,Intel Xeon L5240,2,3,NA,5.722044,NA,40,2/27/08,669,NA,,0,1,Intel,410,107,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7/30/16,104.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3.831776,3,30.75,0,0,835.5944,130.5226,1.343328403,1.804531199,3.425889994,11.73672225,1.098612289,1.206948961,1.744326084,3.042673488,0.693147181,0.480453014,2,1
21363,21363,Intel Xeon X3210,4,2.13,NA,3.814696,NA,105,1/7/07,690,NA,,0,1,Intel,582,286,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,209.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.034965,2.13,11.80629,0,0,861.8238,262.2817,0.71047862,0.504779869,2.46863244,6.094146125,0.75612198,0.571720448,1.338860976,1.792548713,1.386294361,1.921812056,1,1
21387,21387,Intel Xeon X3220,4,2.4,NA,3.814696,NA,105,1/7/07,851,NA,,0,1,Intel,582,286,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,215.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.034965,2.4,13.30286,0,0,1062.916,269.7758,0.71047862,0.504779869,2.58797905,6.697635562,0.875468737,0.76644551,1.338860976,1.792548713,1.386294361,1.921812056,1,1
21585,21585,Intel Xeon X3230,4,2.67,NA,3.814696,NA,100,7/27/07,530,NA,,0,1,Intel,582,286,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,7/3/10,296.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.034965,2.67,15.5394,0,0,661.9806,370.0721,0.71047862,0.504779869,2.743378734,7.526126879,0.982078472,0.964478126,1.338860976,1.792548713,1.386294361,1.921812056,1,1
21603,21603,Intel Xeon X3320,4,2.5,NA,2.861022,NA,95,1/7/08,266,NA,,0,1,Intel,456,214,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2/20/17,229.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.130841,2.5,12,0,0,332.2393,286.6501,0.756516737,0.572317574,2.48490665,6.174761058,0.916290732,0.839588705,1.051178904,1.104977087,1.386294361,1.921812056,1,1
